date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue
2018-02-12,899,55,571,6991,2018-02,5680.741
2018-02-13,1950,109,1095,9178,2018-02,8022.7300000000005
2018-02-14,1050,64,676,6888,2018-02,3361.39
2018-02-15,1390,91,788,8389,2018-02,5028.67
2018-02-16,1634,64,923,5494,2018-02,7938.449999999999
2018-02-17,0,0,0,0,2018-02,0.0
2018-02-18,981,60,616,4351,2018-02,3367.131
2018-02-19,1156,86,695,8322,2018-02,3731.49
2018-02-20,1214,88,768,6589,2018-02,4217.94
2018-02-21,1390,123,836,6950,2018-02,5192.741
2018-02-22,1561,91,870,9503,2018-02,5217.1
2018-02-23,1028,65,704,4703,2018-02,7546.4310000000005
2018-02-24,0,0,0,0,2018-02,0.0
2018-02-25,1293,58,739,5616,2018-02,3960.79
2018-02-26,1230,97,804,7039,2018-02,4471.6
2018-02-27,1619,137,976,7563,2018-02,6904.31
2018-02-28,1763,84,1024,10398,2018-02,6203.96
2018-03-01,1937,102,1009,11677,2018-03,7608.820000000001
2018-03-02,1269,86,772,6456,2018-03,5063.21
2018-03-03,0,0,0,0,2018-03,0.0
2018-03-04,1802,67,1083,8424,2018-03,6232.91
2018-03-05,1972,109,1068,8910,2018-03,9686.83
2018-03-06,1254,105,784,7080,2018-03,6752.68
2018-03-07,1607,84,934,8572,2018-03,6373.610000000001
2018-03-08,1319,76,858,6657,2018-03,5420.86
2018-03-09,932,54,661,5351,2018-03,3744.09
2018-03-10,0,0,0,0,2018-03,0.0
2018-03-11,669,25,447,2964,2018-03,1817.58
2018-03-12,1690,82,979,7051,2018-03,7573.531000000001
2018-03-13,1396,94,831,7229,2018-03,5195.9
2018-03-14,1293,56,778,7873,2018-03,4263.5
2018-03-15,1591,97,847,9830,2018-03,6450.719999999999
2018-03-16,1408,92,757,7221,2018-03,48929.07
2018-03-17,0,0,0,0,2018-03,0.0
2018-03-18,1392,64,799,6922,2018-03,4007.2200000000003
2018-03-19,1553,104,896,8340,2018-03,6600.97
2018-03-20,1315,84,751,6541,2018-03,52515.17000000001
2018-03-21,1594,117,871,8893,2018-03,9218.689999999999
2018-03-22,1899,112,946,10163,2018-03,19204.280000000002
2018-03-23,1388,86,884,7721,2018-03,5331.209999999999
2018-03-24,0,0,0,0,2018-03,0.0
2018-03-25,1838,60,904,9368,2018-03,4761.23
2018-03-26,1983,98,1035,9528,2018-03,8617.0
2018-03-27,1900,108,1011,10054,2018-03,7485.150000000001
2018-03-28,1898,87,954,8989,2018-03,7870.14
2018-03-29,1719,113,927,9504,2018-03,6704.07
2018-03-30,0,0,0,0,2018-03,0.0
2018-03-31,0,0,0,0,2018-03,0.0
2018-04-01,0,0,0,0,2018-04,0.0
2018-04-02,0,0,0,0,2018-04,0.0
2018-04-03,1106,67,700,5633,2018-04,3875.1000000000004
2018-04-04,1385,72,829,7822,2018-04,4907.67
2018-04-05,2024,96,1023,11108,2018-04,7273.150000000001
2018-04-06,919,57,600,5416,2018-04,3490.1699999999996
2018-04-07,0,0,0,0,2018-04,0.0
2018-04-08,1114,44,664,6339,2018-04,3202.4300000000003
2018-04-09,1012,86,610,6696,2018-04,3510.4710000000005
2018-04-10,1318,92,756,6755,2018-04,4270.26
2018-04-11,1129,64,625,7653,2018-04,3469.88
2018-04-12,1162,89,657,7518,2018-04,24266.589999999997
2018-04-13,869,48,588,5843,2018-04,2551.88
2018-04-14,0,0,0,0,2018-04,0.0
2018-04-15,1457,57,752,6665,2018-04,5620.14
2018-04-16,3132,86,1257,11913,2018-04,15653.439999999999
2018-04-17,1540,78,828,8039,2018-04,13939.59
2018-04-18,1325,86,740,8183,2018-04,8380.57
2018-04-19,1549,132,813,9964,2018-04,17109.399999999998
2018-04-20,1157,70,667,6662,2018-04,5920.15
2018-04-21,0,0,0,0,2018-04,0.0
2018-04-22,1339,50,731,6233,2018-04,4403.15
2018-04-23,1962,120,931,9368,2018-04,9095.380000000001
2018-04-24,1686,106,850,11172,2018-04,5622.5599999999995
2018-04-25,1787,79,905,11301,2018-04,5885.79
2018-04-26,2058,106,1046,11371,2018-04,-44990.049000000006
2018-04-27,1308,94,755,6686,2018-04,6546.58
2018-04-28,0,0,0,0,2018-04,0.0
2018-04-29,845,43,534,4605,2018-04,2638.04
2018-04-30,0,0,0,0,2018-04,0.0
2018-05-01,1458,101,827,7530,2018-05,7857.46
2018-05-02,1591,117,837,7896,2018-05,7172.6
2018-05-03,2132,128,979,13295,2018-05,9737.41
2018-05-04,1365,88,815,9541,2018-05,4199.15
2018-05-05,0,0,0,0,2018-05,0.0
2018-05-06,1755,64,900,8595,2018-05,5212.68
2018-05-07,1702,120,953,9179,2018-05,8630.93
2018-05-08,1786,180,1006,10506,2018-05,6422.7
2018-05-09,1316,138,804,7830,2018-05,4590.3
2018-05-10,1417,95,784,7773,2018-05,5524.29
2018-05-11,952,106,591,4744,2018-05,3864.4900000000007
2018-05-12,0,0,0,0,2018-05,0.0
2018-05-13,1519,47,832,5825,2018-05,4613.42
2018-05-14,1489,146,850,7764,2018-05,5299.49
2018-05-15,1532,91,835,6906,2018-05,6128.84
2018-05-16,1247,80,726,6176,2018-05,4618.07
2018-05-17,1625,88,856,9303,2018-05,6635.79
2018-05-18,1362,125,859,6183,2018-05,6199.099999999999
2018-05-19,0,0,0,0,2018-05,0.0
2018-05-20,1346,53,685,7747,2018-05,4696.01
2018-05-21,1432,98,767,9976,2018-05,5610.63
2018-05-22,1483,156,834,8140,2018-05,5393.47
2018-05-23,1841,119,907,9829,2018-05,13550.43
2018-05-24,2038,101,936,11162,2018-05,6308.41
2018-05-25,1286,99,742,6863,2018-05,5601.789999999999
2018-05-26,0,0,0,0,2018-05,0.0
2018-05-27,804,35,567,3529,2018-05,2380.0299999999997
2018-05-28,0,0,0,0,2018-05,0.0
2018-05-29,1224,54,764,5734,2018-05,4233.570000000001
2018-05-30,964,54,678,4350,2018-05,3650.34
2018-05-31,1725,114,953,8795,2018-05,7617.389999999999
2018-06-01,1467,142,898,5299,2018-06,7494.15
2018-06-02,0,0,0,0,2018-06,0.0
2018-06-03,2220,76,970,10307,2018-06,7034.34
2018-06-04,2641,119,1171,12465,2018-06,9485.920000000002
2018-06-05,2096,123,1072,9371,2018-06,12855.300000000001
2018-06-06,1477,96,792,9076,2018-06,4691.28
2018-06-07,1069,100,612,6340,2018-06,4461.0599999999995
2018-06-08,1786,103,931,10116,2018-06,15010.590000000002
2018-06-09,0,0,0,0,2018-06,0.0
2018-06-10,1474,78,839,7312,2018-06,4799.0199999999995
2018-06-11,1657,75,952,8118,2018-06,5801.65
2018-06-12,1568,80,878,9026,2018-06,7537.26
2018-06-13,1843,93,961,10400,2018-06,6217.81
2018-06-14,1797,100,861,9449,2018-06,73706.43000000001
2018-06-15,975,67,608,5485,2018-06,4063.1099999999997
2018-06-16,0,0,0,0,2018-06,0.0
2018-06-17,440,27,333,2137,2018-06,1583.92
2018-06-18,1783,52,1005,8436,2018-06,5783.59
2018-06-19,1007,46,670,5133,2018-06,4287.58
2018-06-20,1221,70,764,7184,2018-06,4546.45
2018-06-21,1607,118,785,7885,2018-06,9860.830000000002
2018-06-22,1219,52,796,5990,2018-06,5624.18
2018-06-23,0,0,0,0,2018-06,0.0
2018-06-24,1283,62,757,5699,2018-06,4149.530000000001
2018-06-25,1870,80,926,11110,2018-06,6630.2300000000005
2018-06-26,1628,89,872,10113,2018-06,6192.41
2018-06-27,1942,146,963,10794,2018-06,7551.75
2018-06-28,1858,99,916,11487,2018-06,6380.66
2018-06-29,1059,58,641,6394,2018-06,3350.3900000000003
2018-06-30,0,0,0,0,2018-06,0.0
2018-07-01,680,22,463,2640,2018-07,2285.55
2018-07-02,1953,127,819,11345,2018-07,6534.120000000001
2018-07-03,1108,63,684,5991,2018-07,4606.76
2018-07-04,1748,98,926,8759,2018-07,10098.82
2018-07-05,1348,100,793,7984,2018-07,6413.42
2018-07-06,916,54,612,4609,2018-07,3934.59
2018-07-07,0,0,0,0,2018-07,0.0
2018-07-08,708,29,497,2533,2018-07,2040.46
2018-07-09,1216,66,737,5847,2018-07,5502.5
2018-07-10,1155,63,749,5500,2018-07,4796.42
2018-07-11,1442,108,850,7463,2018-07,6732.91
2018-07-12,1596,104,847,9546,2018-07,10515.91
2018-07-13,1226,131,776,7619,2018-07,4453.45
2018-07-14,0,0,0,0,2018-07,0.0
2018-07-15,909,43,597,4949,2018-07,3065.76
2018-07-16,1448,68,786,8907,2018-07,-38702.94
2018-07-17,1183,64,673,7135,2018-07,4311.51
2018-07-18,1282,85,756,7305,2018-07,5829.62
2018-07-19,1618,105,823,7616,2018-07,7401.6900000000005
2018-07-20,1056,55,671,6382,2018-07,3531.51
2018-07-21,0,0,0,0,2018-07,0.0
2018-07-22,1277,59,746,7220,2018-07,4091.4799999999996
2018-07-23,1539,76,827,8852,2018-07,7229.92
2018-07-24,1046,83,669,6574,2018-07,3685.8
2018-07-25,1344,86,729,8546,2018-07,4231.18
2018-07-26,1905,101,912,8700,2018-07,15094.710000000001
2018-07-27,763,70,517,4630,2018-07,3234.7000000000003
2018-07-28,0,0,0,0,2018-07,0.0
2018-07-29,886,39,583,4113,2018-07,2734.49
2018-07-30,1203,73,706,7096,2018-07,6506.470000000001
2018-07-31,1542,85,874,7350,2018-07,8217.92
2018-08-01,1405,64,856,7879,2018-08,6210.34
2018-08-02,1366,73,765,7982,2018-08,3759.74
2018-08-03,581,59,421,4434,2018-08,1965.35
2018-08-04,0,0,0,0,2018-08,0.0
2018-08-05,910,47,570,4662,2018-08,2565.3199999999997
2018-08-06,931,77,641,6518,2018-08,2723.6800000000003
2018-08-07,1779,56,951,7400,2018-08,7888.82
2018-08-08,1030,54,646,4873,2018-08,9440.529999999999
2018-08-09,1861,159,953,9887,2018-08,8283.8
2018-08-10,1526,107,800,8274,2018-08,6050.400000000001
2018-08-11,0,0,0,0,2018-08,0.0
2018-08-12,1088,64,623,6540,2018-08,3345.88
2018-08-13,1048,73,702,6215,2018-08,4089.55
2018-08-14,983,67,644,6945,2018-08,3225.5099999999998
2018-08-15,1629,63,960,8994,2018-08,5349.290000000001
2018-08-16,1536,84,803,8869,2018-08,5694.87
2018-08-17,1297,66,803,7976,2018-08,4733.0599999999995
2018-08-18,0,0,0,0,2018-08,0.0
2018-08-19,1382,64,780,8686,2018-08,4035.42
2018-08-20,1187,62,729,7937,2018-08,3577.17
2018-08-21,1166,74,703,7957,2018-08,3730.96
2018-08-22,1652,104,872,10045,2018-08,6431.42
2018-08-23,1682,101,852,9897,2018-08,7405.08
2018-08-24,1041,47,700,5193,2018-08,26783.249999999996
2018-08-25,0,0,0,0,2018-08,0.0
2018-08-26,812,40,484,5043,2018-08,2302.29
2018-08-27,0,0,0,0,2018-08,0.0
2018-08-28,1783,75,946,8786,2018-08,10727.48
2018-08-29,1056,84,680,5334,2018-08,4254.25
2018-08-30,1647,102,865,10002,2018-08,7891.420000000001
2018-08-31,1070,78,666,5984,2018-08,4140.12
2018-09-01,0,0,0,0,2018-09,0.0
2018-09-02,814,36,515,4626,2018-09,2299.51
2018-09-03,1591,72,874,7881,2018-09,6506.75
2018-09-04,1145,55,721,6775,2018-09,3955.71
2018-09-05,1102,64,701,6656,2018-09,3894.24
2018-09-06,1656,102,882,9634,2018-09,7377.539999999999
2018-09-07,1028,51,633,5925,2018-09,3854.04
2018-09-08,0,0,0,0,2018-09,0.0
2018-09-09,1326,49,729,6447,2018-09,3877.1000000000004
2018-09-10,2001,111,999,9731,2018-09,7963.960000000001
2018-09-11,1294,67,767,7604,2018-09,4187.84
2018-09-12,1420,93,831,9434,2018-09,4376.07
2018-09-13,1695,119,934,9837,2018-09,31232.641
2018-09-14,1162,82,746,6867,2018-09,4675.4
2018-09-15,0,0,0,0,2018-09,0.0
2018-09-16,1980,60,985,9155,2018-09,5047.820000000001
2018-09-17,1841,101,972,10816,2018-09,9563.25
2018-09-18,2476,143,1043,16965,2018-09,7600.639999999999
2018-09-19,1492,104,703,8993,2018-09,5626.120000000001
2018-09-20,2010,100,950,13417,2018-09,5875.570000000001
2018-09-21,1574,87,822,9850,2018-09,9696.49
2018-09-22,0,0,0,0,2018-09,0.0
2018-09-23,1475,76,757,8448,2018-09,4287.5
2018-09-24,2317,111,1020,15362,2018-09,39705.11
2018-09-25,2854,172,1250,16527,2018-09,10607.970000000001
2018-09-26,1915,133,989,12898,2018-09,7832.08
2018-09-27,2150,123,991,14843,2018-09,17434.079999999994
2018-09-28,1764,89,940,9797,2018-09,7647.0
2018-09-29,0,0,0,0,2018-09,0.0
2018-09-30,2297,90,972,13041,2018-09,7376.55
2018-10-01,2118,101,1011,13659,2018-10,7418.0
2018-10-02,2772,206,1185,18305,2018-10,67819.4
2018-10-03,1302,71,742,9973,2018-10,4364.98
2018-10-04,3655,160,1384,18568,2018-10,14566.07
2018-10-05,2034,101,1011,11986,2018-10,7518.51
2018-10-06,0,0,0,0,2018-10,0.0
2018-10-07,1724,71,897,8924,2018-10,5314.59
2018-10-08,2511,126,1155,14388,2018-10,7716.0
2018-10-09,2483,145,1150,15164,2018-10,8394.68
2018-10-10,2201,103,1044,13373,2018-10,15595.720000000001
2018-10-11,2078,122,1027,14524,2018-10,7222.56
2018-10-12,2316,138,1087,13350,2018-10,28981.03
2018-10-13,0,0,0,0,2018-10,0.0
2018-10-14,2745,80,1124,12913,2018-10,7633.470000000001
2018-10-15,2850,179,1236,12793,2018-10,11625.59
2018-10-16,2298,99,1099,12309,2018-10,8918.39
2018-10-17,2491,122,1092,13319,2018-10,-29374.97
2018-10-18,2183,120,1076,12243,2018-10,8692.37
2018-10-19,2266,144,1127,11033,2018-10,11389.84
2018-10-20,0,0,0,0,2018-10,0.0
2018-10-21,2393,86,1047,11303,2018-10,7007.84
2018-10-22,1940,106,1021,9980,2018-10,6069.950000000001
2018-10-23,2548,133,1165,14995,2018-10,8178.97
2018-10-24,1838,81,967,10362,2018-10,6331.070000000001
2018-10-25,1650,114,923,8347,2018-10,15121.559999999998
2018-10-26,1951,90,973,11875,2018-10,6943.360000000001
2018-10-27,0,0,0,0,2018-10,0.0
2018-10-28,2690,88,1150,12139,2018-10,7500.8099999999995
2018-10-29,2238,108,1162,9740,2018-10,12516.25
2018-10-30,2368,179,1116,12978,2018-10,8465.98
2018-10-31,2109,146,1072,11284,2018-10,7428.76
2018-11-01,3748,219,1414,19350,2018-11,13655.83
2018-11-02,2010,149,1090,11359,2018-11,7725.26
2018-11-03,0,0,0,0,2018-11,0.0
2018-11-04,2825,90,1107,13921,2018-11,7681.84
2018-11-05,2638,124,1240,13649,2018-11,23464.650999999998
2018-11-06,2917,152,1117,16667,2018-11,12092.14
2018-11-07,3640,152,1485,17104,2018-11,12876.59
2018-11-08,3303,192,1302,16838,2018-11,12538.210000000001
2018-11-09,3065,120,1280,13766,2018-11,12653.730000000001
2018-11-10,0,0,0,0,2018-11,0.0
2018-11-11,2913,94,1227,11271,2018-11,8442.9
2018-11-12,3772,133,1426,16584,2018-11,14324.61
2018-11-13,3361,154,1376,19160,2018-11,12268.279999999999
2018-11-14,2864,134,1274,14787,2018-11,10901.541
2018-11-15,2909,122,1218,14069,2018-11,10845.24
2018-11-16,2599,150,1146,13578,2018-11,9973.5
2018-11-17,0,0,0,0,2018-11,0.0
2018-11-18,3258,102,1287,14244,2018-11,8909.71
2018-11-19,3273,105,1341,13769,2018-11,12726.67
2018-11-20,3651,174,1440,18304,2018-11,13975.7
2018-11-21,3446,188,1359,15154,2018-11,14168.15
2018-11-22,3522,181,1247,18905,2018-11,11789.710000000001
2018-11-23,2610,102,1170,13210,2018-11,10312.59
2018-11-24,0,0,0,0,2018-11,0.0
2018-11-25,2609,104,1135,10132,2018-11,7830.08
2018-11-26,3951,125,1534,18232,2018-11,16431.74
2018-11-27,2416,170,977,15141,2018-11,7914.199999999999
2018-11-28,6216,143,1351,27791,2018-11,25808.5
2018-11-29,4218,167,934,26320,2018-11,13631.36
2018-11-30,4404,108,1156,19040,2018-11,22228.179999999997
2018-12-01,0,0,0,0,2018-12,0.0
2018-12-02,5450,95,1151,22365,2018-12,15786.34
2018-12-03,7756,133,1479,29374,2018-12,35357.56
2018-12-04,5926,111,1295,23401,2018-12,170304.18000000002
2018-12-05,5294,148,1229,27627,2018-12,19956.120000000003
2018-12-06,5782,183,1301,25150,2018-12,29325.26
2018-12-07,2758,91,1270,11716,2018-12,12825.060000000001
2018-12-08,0,0,0,0,2018-12,0.0
2018-12-09,1451,51,801,5595,2018-12,3966.23
2018-12-10,2283,84,1172,10737,2018-12,12388.27
2018-12-11,2087,144,1030,11359,2018-12,8257.36
2018-12-12,1349,98,773,8513,2018-12,4819.3099999999995
2018-12-13,1790,150,937,12556,2018-12,5954.720000000001
2018-12-14,3115,72,1372,10249,2018-12,18131.21
2018-12-15,0,0,0,0,2018-12,0.0
2018-12-16,522,25,392,2542,2018-12,1640.19
2018-12-17,1763,96,958,7275,2018-12,8081.79
2018-12-18,1586,66,832,5292,2018-12,12393.34
2018-12-19,291,22,249,1835,2018-12,1962.4400000000003
2018-12-20,963,38,795,4193,2018-12,3902.1800000000003
2018-12-21,0,0,0,0,2018-12,0.0
2018-12-22,0,0,0,0,2018-12,0.0
2018-12-23,0,0,0,0,2018-12,0.0
2018-12-24,0,0,0,0,2018-12,0.0
2018-12-25,0,0,0,0,2018-12,0.0
2018-12-26,0,0,0,0,2018-12,0.0
2018-12-27,0,0,0,0,2018-12,0.0
2018-12-28,0,0,0,0,2018-12,0.0
2018-12-29,0,0,0,0,2018-12,0.0
2018-12-30,0,0,0,0,2018-12,0.0
2018-12-31,0,0,0,0,2018-12,0.0
2019-01-01,1184,57,833,5614,2019-01,4326.02
2019-01-02,1743,76,1023,8458,2019-01,39220.58999999999
2019-01-03,1832,78,1020,10229,2019-01,7950.660000000001
2019-01-04,1794,58,1035,10141,2019-01,5871.85
2019-01-05,0,0,0,0,2019-01,0.0
2019-01-06,1117,51,651,5896,2019-01,3544.5499999999997
2019-01-07,1976,61,1110,9057,2019-01,7827.630000000001
2019-01-08,1454,84,956,7923,2019-01,5225.15
2019-01-09,1809,62,1084,7752,2019-01,7600.879999999999
2019-01-10,1445,51,954,6858,2019-01,5666.0199999999995
2019-01-11,1510,56,907,8199,2019-01,6553.240000000001
2019-01-12,0,0,0,0,2019-01,0.0
2019-01-13,646,29,424,2583,2019-01,1854.5
2019-01-14,2557,55,1214,10421,2019-01,9782.3
2019-01-15,1447,51,900,5174,2019-01,6445.360000000001
2019-01-16,1416,43,955,7423,2019-01,4739.15
2019-01-17,1502,54,963,6837,2019-01,8156.260000000001
2019-01-18,1594,64,989,7695,2019-01,6757.129999999999
2019-01-19,0,0,0,0,2019-01,0.0
2019-01-20,879,30,573,3605,2019-01,2611.96
2019-01-21,1485,61,848,7441,2019-01,6682.3099999999995
2019-01-22,1654,86,893,9179,2019-01,6644.02
2019-01-23,1289,71,775,6800,2019-01,5233.1900000000005
2019-01-24,1575,88,898,8887,2019-01,7552.5
2019-01-25,1008,100,662,5707,2019-01,3995.6800000000003
2019-01-26,0,0,0,0,2019-01,0.0
2019-01-27,722,25,488,2934,2019-01,2321.7200000000003
2019-01-28,1509,85,848,7333,2019-01,6190.13
2019-01-29,1574,86,849,8362,2019-01,5561.46
2019-01-30,1411,74,802,6722,2019-01,5978.85
2019-01-31,989,53,604,5602,2019-01,3817.55
2019-02-01,1232,75,760,6123,2019-02,6316.530000000001
2019-02-02,0,0,0,0,2019-02,0.0
2019-02-03,279,11,220,1209,2019-02,799.45
2019-02-04,1261,53,811,5785,2019-02,5356.04
2019-02-05,1228,58,771,5494,2019-02,5592.59
2019-02-06,879,31,604,4141,2019-02,4453.15
2019-02-07,785,66,532,4670,2019-02,3462.46
2019-02-08,957,95,665,5085,2019-02,5587.9400000000005
2019-02-09,0,0,0,0,2019-02,0.0
2019-02-10,624,24,430,2154,2019-02,1859.36
2019-02-11,1108,55,721,6222,2019-02,4374.6900000000005
2019-02-12,1335,70,816,7574,2019-02,7385.130000000001
2019-02-13,1191,69,699,8118,2019-02,3905.52
2019-02-14,1719,73,878,8501,2019-02,7810.66
2019-02-15,854,67,613,5240,2019-02,3084.8500000000004
2019-02-16,0,0,0,0,2019-02,0.0
2019-02-17,864,29,595,3472,2019-02,2721.29
2019-02-18,1425,59,818,8133,2019-02,17596.67
2019-02-19,1593,64,900,8615,2019-02,5573.04
2019-02-20,1578,68,862,8022,2019-02,7190.04
2019-02-21,1294,66,784,8106,2019-02,5068.530000000001
2019-02-22,978,51,596,7219,2019-02,3507.9400000000005
2019-02-23,0,0,0,0,2019-02,0.0
2019-02-24,812,35,566,3619,2019-02,2449.63
2019-02-25,1737,61,931,7310,2019-02,7995.4
2019-02-26,1361,67,845,8008,2019-02,7259.88
2019-02-27,935,67,550,6053,2019-02,3467.06
2019-02-28,1389,85,814,7583,2019-02,5659.09
2019-03-01,1107,56,723,6483,2019-03,3255.5
2019-03-02,0,0,0,0,2019-03,0.0
2019-03-03,844,35,520,3385,2019-03,2845.04
2019-03-04,1971,107,1058,7875,2019-03,10757.98
2019-03-05,1600,61,888,8907,2019-03,5333.129999999999
2019-03-06,1277,79,778,7158,2019-03,4801.92
2019-03-07,1131,90,678,7185,2019-03,3723.8999999999996
2019-03-08,959,66,615,5861,2019-03,10475.69
2019-03-09,0,0,0,0,2019-03,0.0
2019-03-10,537,17,419,2014,2019-03,1374.63
2019-03-11,1111,61,688,6147,2019-03,3851.69
2019-03-12,1292,65,728,6931,2019-03,11141.28
2019-03-13,874,59,588,5766,2019-03,3178.3100000000004
2019-03-14,2074,88,1081,9453,2019-03,8655.67
2019-03-15,1379,76,788,7240,2019-03,17046.97
2019-03-16,0,0,0,0,2019-03,0.0
2019-03-17,1453,64,864,7791,2019-03,5053.79
2019-03-18,1068,69,637,6735,2019-03,2938.76
2019-03-19,2384,83,1159,9848,2019-03,10389.57
2019-03-20,1319,88,793,7486,2019-03,4778.02
2019-03-21,1577,95,795,9152,2019-03,4687.93
2019-03-22,1386,67,824,6963,2019-03,5604.1
2019-03-23,0,0,0,0,2019-03,0.0
2019-03-24,737,46,515,3193,2019-03,2176.3999999999996
2019-03-25,1672,85,904,8599,2019-03,9699.41
2019-03-26,1983,95,990,11440,2019-03,9098.14
