date,revenue,purchases,total_views,unique_streams,unique_invoices
2018-02-05,4642.319999999985,1204,5245,1291,154
2018-02-06,2815.789999999997,784,4454,1291,154
2018-02-07,3983.15999999998,861,2764,1291,154
2018-02-08,2480.8099999999986,766,3959,1291,154
2018-02-09,2792.809999999989,757,3570,1291,154
1970-01-01,0.0,0,0,0,0
2018-02-11,3437.549999999985,1157,6119,1291,154
2018-02-12,2084.441000000005,710,5475,1291,154
2018-02-13,7831.599999999976,1879,8774,1291,154
2018-02-14,2971.8899999999912,945,5964,1291,154
2018-02-15,3905.0299999999747,1319,7601,1291,154
2018-02-16,7938.450000000003,1634,5494,1291,154
1970-01-01,0.0,0,0,0,0
2018-02-18,3171.4009999999807,931,3924,1291,154
2018-02-19,3491.9899999999875,1070,7473,1291,154
2018-02-20,3843.9399999999846,1092,5877,1291,154
2018-02-21,4674.940999999984,1201,5321,1291,154
2018-02-22,5088.36999999996,1531,9235,1291,154
2018-02-23,7474.590999999987,999,4627,1291,154
1970-01-01,0.0,0,0,0,0
2018-02-25,3800.0899999999765,1251,5318,1291,154
2018-02-26,4292.199999999971,1162,6374,1291,154
2018-02-27,6257.639999999987,1480,6471,1291,154
2018-02-28,5528.219999999962,1597,8869,1291,154
2018-03-01,7018.009999999961,1801,10659,1291,154
2018-03-02,4574.199999999978,1133,5336,1291,154
1970-01-01,0.0,0,0,0,0
2018-03-04,5884.589999999963,1675,7347,1291,154
2018-03-05,9343.649999999949,1866,8016,1291,154
2018-03-06,6179.929999999971,1153,6259,1291,154
2018-03-07,5986.599999999977,1525,7997,1291,154
2018-03-08,5351.309999999986,1295,6396,1291,154
2018-03-09,3330.480000000002,821,4337,1291,154
1970-01-01,0.0,0,0,0,0
2018-03-11,1763.770000000003,640,2621,1291,154
2018-03-12,7081.800999999985,1550,5966,1291,154
2018-03-13,5005.4999999999745,1335,6804,1291,154
2018-03-14,4041.6699999999687,1226,7133,1291,154
2018-03-15,5826.539999999972,1401,8140,1291,154
2018-03-16,13837.489999999993,1288,6393,1291,154
1970-01-01,0.0,0,0,0,0
2018-03-18,3901.469999999978,1367,6689,1291,154
2018-03-19,6293.399999999969,1462,7552,1291,154
2018-03-20,52280.03999999941,1265,6213,1291,154
2018-03-21,6807.4799999999805,1391,7029,1291,154
2018-03-22,18308.93000000013,1692,8640,1291,154
2018-03-23,4234.210000000001,1186,5995,1291,154
1970-01-01,0.0,0,0,0,0
2018-03-25,4761.22999999998,1838,9368,1291,154
2018-03-26,8582.629999999968,1968,9488,1291,154
2018-03-27,7089.399999999958,1799,9317,1291,154
2018-03-28,7832.739999999961,1890,8976,1291,154
2018-03-29,6173.909999999965,1525,7777,1291,154
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
2018-04-03,3815.87999999997,1092,5547,1291,154
2018-04-04,4675.699999999969,1273,6649,1291,154
2018-04-05,7155.569999999963,1963,10736,1291,154
2018-04-06,3124.4299999999903,795,4327,1291,154
1970-01-01,0.0,0,0,0,0
2018-04-08,2992.3699999999935,1030,5379,1291,154
2018-04-09,2668.159999999992,859,5430,1291,154
2018-04-10,4001.2199999999807,1236,5945,1291,154
2018-04-11,3009.919999999994,986,6374,1291,154
2018-04-12,24186.760000000093,1135,7243,1291,154
2018-04-13,2220.370000000004,743,4618,1291,154
1970-01-01,0.0,0,0,0,0
2018-04-15,4765.129999999966,1380,5849,1291,154
2018-04-16,15214.319999999901,3002,10716,1291,154
2018-04-17,13570.100000000068,1444,7331,1291,154
2018-04-18,3978.8999999999737,1045,5592,1291,154
2018-04-19,16626.530000000024,1403,8763,1291,154
2018-04-20,5757.709999999989,1126,6472,1291,154
1970-01-01,0.0,0,0,0,0
2018-04-22,4104.499999999977,1263,5678,1291,154
2018-04-23,7792.659999999951,1788,7749,1291,154
2018-04-24,5421.799999999966,1642,10822,1291,154
2018-04-25,5386.8199999999815,1633,9976,1291,154
2018-04-26,-45645.3290000005,1874,9783,1291,154
2018-04-27,5924.339999999967,1165,5409,1291,154
1970-01-01,0.0,0,0,0,0
2018-04-29,2458.2699999999963,789,4096,1291,154
1970-01-01,0.0,0,0,0,0
2018-05-01,6558.5899999999865,1292,6230,1291,154
2018-05-02,6829.629999999973,1505,7223,1291,154
2018-05-03,5986.119999999973,1571,7929,1291,154
2018-05-04,4065.399999999972,1318,9096,1291,154
1970-01-01,0.0,0,0,0,0
2018-05-06,4560.439999999967,1584,7027,1291,154
2018-05-07,7791.989999999982,1499,8178,1291,154
2018-05-08,5861.499999999973,1614,9081,1291,154
2018-05-09,4279.069999999982,1194,6764,1291,154
2018-05-10,5160.6399999999685,1304,6709,1291,154
2018-05-11,3824.1199999999835,939,4712,1291,154
1970-01-01,0.0,0,0,0,0
2018-05-13,4511.3799999999665,1470,5261,1291,154
2018-05-14,4783.369999999963,1403,7092,1291,154
2018-05-15,5745.86999999996,1485,6550,1291,154
2018-05-16,4344.929999999987,1213,6033,1291,154
2018-05-17,6271.669999999966,1549,8774,1291,154
2018-05-18,5391.969999999981,1166,4471,1291,154
1970-01-01,0.0,0,0,0,0
2018-05-20,4210.039999999988,1221,6502,1291,154
2018-05-21,5204.119999999982,1302,8853,1291,154
2018-05-22,4746.969999999968,1343,7018,1291,154
2018-05-23,7613.979999999965,1540,7472,1291,154
2018-05-24,6246.2099999999655,2027,11086,1291,154
2018-05-25,5509.609999999972,1245,6502,1291,154
1970-01-01,0.0,0,0,0,0
2018-05-27,2380.0300000000034,804,3529,1291,154
1970-01-01,0.0,0,0,0,0
2018-05-29,4108.379999999985,1190,5513,1291,154
2018-05-30,3566.190000000006,944,4196,1291,154
2018-05-31,6883.1399999999685,1520,7061,1291,154
2018-06-01,7321.799999999991,1415,4896,1291,154
1970-01-01,0.0,0,0,0,0
2018-06-03,6899.399999999937,2168,9717,1291,154
2018-06-04,9096.92,2523,11491,1291,154
2018-06-05,12488.350000000155,2070,9128,1291,154
2018-06-06,4472.809999999973,1398,8195,1291,154
2018-06-07,4289.949999999974,1018,5921,1291,154
2018-06-08,14499.60000000007,1651,8868,1291,154
1970-01-01,0.0,0,0,0,0
2018-06-10,4625.92999999997,1423,6985,1291,154
2018-06-11,4963.159999999979,1457,6425,1291,154
2018-06-12,7162.919999999975,1415,7422,1291,154
2018-06-13,5965.73999999998,1771,9757,1291,154
2018-06-14,73158.4499999996,1627,8007,1291,154
2018-06-15,3865.3199999999806,894,4643,1291,154
1970-01-01,0.0,0,0,0,0
2018-06-17,1507.030000000002,423,1927,1291,154
2018-06-18,5770.819999999972,1773,8328,1291,154
2018-06-19,3696.0299999999747,908,4422,1291,154
2018-06-20,3835.269999999981,1068,6070,1291,154
2018-06-21,9255.039999999963,1385,5823,1291,154
2018-06-22,5369.149999999967,1164,5577,1291,154
1970-01-01,0.0,0,0,0,0
2018-06-24,4149.529999999977,1283,5699,1291,154
2018-06-25,5556.589999999976,1517,7847,1291,154
2018-06-26,5379.11999999997,1447,8526,1291,154
2018-06-27,6374.779999999964,1665,8367,1291,154
2018-06-28,5728.9599999999555,1660,9853,1291,154
2018-06-29,2416.829999999993,818,4463,1291,154
1970-01-01,0.0,0,0,0,0
2018-07-01,2285.5500000000006,680,2640,1291,154
2018-07-02,5926.13999999997,1778,10078,1291,154
2018-07-03,4167.829999999997,1007,5333,1291,154
2018-07-04,9593.009999999991,1572,7095,1291,154
2018-07-05,3953.5799999999776,1230,6897,1291,154
2018-07-06,3530.9699999999975,798,3621,1291,154
1970-01-01,0.0,0,0,0,0
2018-07-08,2040.4600000000075,708,2533,1291,154
2018-07-09,5161.579999999984,1142,5215,1291,154
2018-07-10,4329.0399999999845,1027,4308,1291,154
2018-07-11,4899.679999999967,1244,5558,1291,154
2018-07-12,10234.439999999993,1522,8893,1291,154
2018-07-13,4074.7899999999736,1125,6667,1291,154
1970-01-01,0.0,0,0,0,0
2018-07-15,2810.9699999999975,830,4149,1291,154
2018-07-16,-39092.100000000224,1328,7715,1291,154
2018-07-17,4013.719999999969,1113,6516,1291,154
2018-07-18,5547.929999999979,1190,6516,1291,154
2018-07-19,7264.9799999999705,1579,7312,1291,154
2018-07-20,3171.249999999985,933,5272,1291,154
1970-01-01,0.0,0,0,0,0
2018-07-22,3845.7299999999796,1223,6846,1291,154
2018-07-23,5606.48999999997,1431,7984,1291,154
2018-07-24,3060.289999999988,844,5600,1291,154
2018-07-25,3920.2099999999764,1253,7820,1291,154
2018-07-26,11075.99000000001,1846,8248,1291,154
2018-07-27,2958.209999999989,701,4246,1291,154
1970-01-01,0.0,0,0,0,0
2018-07-29,2734.4899999999952,886,4113,1291,154
2018-07-30,6417.43999999998,1174,6838,1291,154
2018-07-31,7927.739999999962,1459,6591,1291,154
2018-08-01,6084.149999999973,1357,7307,1291,154
2018-08-02,3341.309999999988,1263,7491,1291,154
2018-08-03,1803.5900000000056,533,4064,1291,154
1970-01-01,0.0,0,0,0,0
2018-08-05,2509.719999999996,889,4456,1291,154
2018-08-06,2315.1500000000046,783,4956,1291,154
2018-08-07,7307.749999999981,1656,5995,1291,154
2018-08-08,5391.599999999981,985,4611,1291,154
2018-08-09,8194.369999999964,1819,9584,1291,154
2018-08-10,5729.449999999978,1465,7773,1291,154
1970-01-01,0.0,0,0,0,0
2018-08-12,2922.7399999999893,990,5663,1291,154
2018-08-13,3474.539999999999,898,4804,1291,154
2018-08-14,2946.2100000000014,884,5966,1291,154
2018-08-15,5058.829999999985,1525,7881,1291,154
2018-08-16,5068.489999999992,1365,7232,1291,154
2018-08-17,3791.409999999988,1073,6235,1291,154
1970-01-01,0.0,0,0,0,0
2018-08-19,3751.3099999999777,1279,7768,1291,154
2018-08-20,3185.6599999999844,1030,6681,1291,154
2018-08-21,3480.6799999999866,1086,7189,1291,154
2018-08-22,5987.0599999999695,1546,9267,1291,154
2018-08-23,6807.259999999983,1528,8578,1291,154
2018-08-24,26392.430000000004,918,4261,1291,154
1970-01-01,0.0,0,0,0,0
2018-08-26,2302.290000000002,812,5043,1291,154
1970-01-01,0.0,0,0,0,0
2018-08-28,6222.33999999999,1558,7044,1291,154
2018-08-29,3402.7299999999855,769,3569,1291,154
2018-08-30,4576.01999999997,1443,8327,1291,154
2018-08-31,3845.189999999982,995,5395,1291,154
1970-01-01,0.0,0,0,0,0
2018-09-02,2013.3200000000052,720,3797,1291,154
2018-09-03,5691.489999999962,1333,5595,1291,154
2018-09-04,3718.6499999999905,1048,5889,1291,154
2018-09-05,3307.469999999984,990,5739,1291,154
2018-09-06,6463.579999999945,1335,6818,1291,154
2018-09-07,3633.2599999999884,968,5434,1291,154
1970-01-01,0.0,0,0,0,0
2018-09-09,3639.8299999999786,1245,5808,1291,154
2018-09-10,7615.530000000002,1917,8971,1291,154
2018-09-11,3682.249999999979,1179,6640,1291,154
2018-09-12,3691.0499999999784,1183,6881,1291,154
2018-09-13,30369.511000000006,1445,7790,1291,154
2018-09-14,4271.089999999985,1015,5619,1291,154
1970-01-01,0.0,0,0,0,0
2018-09-16,4999.0199999999595,1958,8958,1291,154
2018-09-17,8397.07,1638,9056,1291,154
2018-09-18,6889.419999999971,2204,14822,1291,154
2018-09-19,5368.539999999977,1403,8147,1291,154
2018-09-20,5572.229999999953,1920,12438,1291,154
2018-09-21,9160.960000000046,1362,7638,1291,154
1970-01-01,0.0,0,0,0,0
2018-09-23,4197.749999999979,1459,8364,1291,154
2018-09-24,38898.729999999705,2035,13246,1291,154
2018-09-25,9947.070000000125,2598,14689,1291,154
2018-09-26,6030.539999999962,1838,12257,1291,154
2018-09-27,14005.460000000014,1822,11802,1291,154
2018-09-28,6509.77999999997,1567,8133,1291,154
1970-01-01,0.0,0,0,0,0
2018-09-30,6550.33999999995,1994,9763,1291,154
2018-10-01,6847.389999999986,1946,12207,1291,154
2018-10-02,62415.039999999,2610,17363,1291,154
2018-10-03,3808.9599999999923,1166,8900,1291,154
2018-10-04,13757.24000000024,3415,16872,1291,154
2018-10-05,6897.489999999975,1886,10814,1291,154
1970-01-01,0.0,0,0,0,0
2018-10-07,4999.609999999954,1614,7943,1291,154
2018-10-08,6959.239999999947,2255,12162,1291,154
2018-10-09,7848.459999999961,2324,13713,1291,154
2018-10-10,14631.130000000077,1881,10291,1291,154
2018-10-11,6145.029999999997,1729,11660,1291,154
2018-10-12,28363.94999999998,2147,11767,1291,154
1970-01-01,0.0,0,0,0,0
2018-10-14,7332.469999999929,2682,12395,1291,154
2018-10-15,10600.190000000117,2700,11695,1291,154
2018-10-16,8188.139999999989,2104,10639,1291,154
2018-10-17,-29762.21000000002,2417,12716,1291,154
2018-10-18,7169.759999999963,1907,10030,1291,154
2018-10-19,9013.59,2051,9206,1291,154
1970-01-01,0.0,0,0,0,0
2018-10-21,6688.929999999943,2259,10622,1291,154
2018-10-22,5546.12999999995,1832,9152,1291,154
2018-10-23,6853.299999999967,2125,11526,1291,154
2018-10-24,5263.73999999996,1518,7401,1291,154
2018-10-25,6409.159999999979,1448,6689,1291,154
2018-10-26,6381.699999999966,1748,10241,1291,154
1970-01-01,0.0,0,0,0,0
2018-10-28,7288.899999999952,2621,11488,1291,154
2018-10-29,9301.789999999995,2135,9042,1291,154
2018-10-30,7548.499999999944,2169,11526,1291,154
2018-10-31,6519.369999999966,1847,8822,1291,154
2018-11-01,13237.570000000145,3614,18102,1291,154
2018-11-02,6208.849999999965,1596,7708,1291,154
1970-01-01,0.0,0,0,0,0
2018-11-04,7408.069999999972,2742,13217,1291,154
2018-11-05,22800.790999999954,2447,11872,1291,154
2018-11-06,11268.44000000021,2687,14712,1291,154
2018-11-07,11903.620000000159,3406,15142,1291,154
2018-11-08,12084.880000000147,3121,15701,1291,154
2018-11-09,11694.250000000116,2792,11345,1291,154
1970-01-01,0.0,0,0,0,0
2018-11-11,8128.599999999962,2849,10698,1291,154
2018-11-12,13073.92000000016,3423,13987,1291,154
2018-11-13,9902.540000000023,2917,14961,1291,154
2018-11-14,10694.721000000076,2779,13869,1291,154
2018-11-15,10349.540000000052,2767,12867,1291,154
2018-11-16,8210.899999999974,2270,10709,1291,154
1970-01-01,0.0,0,0,0,0
2018-11-18,8270.469999999928,3118,13237,1291,154
2018-11-19,11934.310000000118,3005,11968,1291,154
2018-11-20,13055.550000000181,3364,16559,1291,154
2018-11-21,13489.870000000139,3313,14719,1291,154
2018-11-22,11494.190000000186,3453,18331,1291,154
2018-11-23,8913.589999999976,2241,10167,1291,154
1970-01-01,0.0,0,0,0,0
2018-11-25,7556.879999999926,2526,9368,1291,154
2018-11-26,15412.480000000107,3665,15547,1291,154
2018-11-27,7165.049999999969,2192,13301,1291,154
2018-11-28,24856.160000000204,5898,24644,1291,154
2018-11-29,13504.960000000267,4188,26123,1291,154
2018-11-30,20626.019999999993,4022,15815,1291,154
1970-01-01,0.0,0,0,0,0
2018-12-02,14212.140000000385,4986,18131,1291,154
2018-12-03,34715.89999999951,7638,28444,1291,154
2018-12-04,169539.61999999883,5708,21601,1291,154
2018-12-05,19080.82000000031,4984,24566,1291,154
2018-12-06,27164.94000000006,5270,21446,1291,154
2018-12-07,12300.300000000123,2629,10594,1291,154
1970-01-01,0.0,0,0,0,0
2018-12-09,3874.269999999974,1403,5052,1291,154
2018-12-10,12253.78,2257,10550,1291,154
2018-12-11,8027.229999999973,1995,10770,1291,154
2018-12-12,4661.809999999966,1273,8364,1291,154
2018-12-13,5808.609999999962,1746,12139,1291,154
2018-12-14,16826.45000000006,2816,7583,1291,154
1970-01-01,0.0,0,0,0,0
2018-12-16,1454.1800000000023,480,2172,1291,154
2018-12-17,7545.169999999974,1593,6083,1291,154
2018-12-18,11841.350000000055,1466,4311,1291,154
2018-12-19,1908.6700000000026,250,1284,1291,154
2018-12-20,3570.7999999999897,870,3375,1291,154
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
2019-01-01,4228.519999999985,1170,5472,1291,154
2019-01-02,38781.33999999977,1628,7723,1291,154
2019-01-03,6472.1799999999685,1728,9301,1291,154
2019-01-04,4793.459999999996,1431,7343,1291,154
1970-01-01,0.0,0,0,0,0
2019-01-06,3265.8399999999883,1043,5262,1291,154
2019-01-07,7129.169999999987,1795,7737,1291,154
2019-01-08,4894.309999999988,1361,7034,1291,154
2019-01-09,6943.439999999989,1687,6719,1291,154
2019-01-10,5419.419999999999,1368,6158,1291,154
2019-01-11,5904.009999999996,1264,5770,1291,154
1970-01-01,0.0,0,0,0,0
2019-01-13,1854.5000000000043,646,2583,1291,154
2019-01-14,9302.670000000053,2416,9277,1291,154
2019-01-15,6132.519999999997,1362,4238,1291,154
2019-01-16,4142.039999999984,1186,5335,1291,154
2019-01-17,7793.719999999985,1390,5804,1291,154
2019-01-18,6388.74,1462,6296,1291,154
1970-01-01,0.0,0,0,0,0
2019-01-20,2551.5599999999936,867,3515,1291,154
2019-01-21,5831.5399999999945,1279,5623,1291,154
2019-01-22,6002.10999999997,1489,7725,1291,154
2019-01-23,4654.759999999982,1088,4999,1291,154
2019-01-24,4693.879999999992,1335,7195,1291,154
2019-01-25,3465.6399999999844,871,4727,1291,154
1970-01-01,0.0,0,0,0,0
2019-01-27,2321.7200000000016,722,2934,1291,154
2019-01-28,5485.020000000003,1312,5712,1291,154
2019-01-29,5015.739999999986,1445,7299,1291,154
2019-01-30,5739.999999999981,1355,6209,1291,154
2019-01-31,3151.920000000007,863,4802,1291,154
2019-02-01,5757.7000000000035,1080,5191,1291,154
1970-01-01,0.0,0,0,0,0
2019-02-03,799.4500000000008,279,1209,1291,154
2019-02-04,4376.769999999985,1142,5214,1291,154
2019-02-05,5386.590000000004,1163,4998,1291,154
2019-02-06,3985.7600000000084,746,2852,1291,154
2019-02-07,3358.21999999999,750,4331,1291,154
2019-02-08,5277.9199999999855,882,4443,1291,154
1970-01-01,0.0,0,0,0,0
2019-02-10,1859.3600000000054,624,2154,1291,154
2019-02-11,3763.7599999999984,909,4308,1291,154
2019-02-12,6739.74999999999,1111,5866,1291,154
2019-02-13,3541.759999999981,1050,6671,1291,154
2019-02-14,7366.910000000014,1608,7691,1291,154
2019-02-15,2785.3199999999897,766,4408,1291,154
1970-01-01,0.0,0,0,0,0
2019-02-17,2721.2899999999922,864,3472,1291,154
2019-02-18,15973.820000000102,1102,4973,1291,154
2019-02-19,5502.539999999975,1546,8100,1291,154
2019-02-20,7000.900000000005,1528,7488,1291,154
2019-02-21,4793.929999999977,1219,7477,1291,154
2019-02-22,3224.0399999999863,911,6670,1291,154
1970-01-01,0.0,0,0,0,0
2019-02-24,2391.3799999999997,797,3516,1291,154
2019-02-25,7588.599999999985,1628,6390,1291,154
2019-02-26,4281.159999999984,1051,5388,1291,154
2019-02-27,3314.7999999999847,890,5734,1291,154
2019-02-28,5017.239999999984,1222,5888,1291,154
2019-03-01,2668.859999999988,950,5184,1291,154
1970-01-01,0.0,0,0,0,0
2019-03-03,2845.039999999994,844,3385,1291,154
2019-03-04,10432.370000000068,1905,7548,1291,154
2019-03-05,5006.219999999979,1491,7888,1291,154
2019-03-06,4398.749999999988,1155,6184,1291,154
2019-03-07,3128.4899999999825,954,5514,1291,154
2019-03-08,3440.3899999999826,873,5152,1291,154
1970-01-01,0.0,0,0,0,0
2019-03-10,1320.8100000000024,519,1854,1291,154
2019-03-11,3105.1399999999876,924,4778,1291,154
2019-03-12,5476.629999999986,1155,5649,1291,154
2019-03-13,2682.4699999999934,786,5237,1291,154
2019-03-14,8037.2999999999865,1907,7885,1291,154
2019-03-15,16580.2200000001,1259,6268,1291,154
1970-01-01,0.0,0,0,0,0
2019-03-17,4735.409999999989,1388,7259,1291,154
2019-03-18,2739.659999999995,999,6503,1291,154
2019-03-19,9746.830000000124,2207,8437,1291,154
2019-03-20,4356.139999999982,1185,6192,1291,154
2019-03-21,4163.839999999966,1460,8128,1291,154
2019-03-22,4880.169999999987,1178,5100,1291,154
1970-01-01,0.0,0,0,0,0
2019-03-24,2087.310000000004,725,3132,1291,154
2019-03-25,9035.97,1462,6583,1291,154
2019-03-26,8698.989999999945,1852,9835,1291,154
2019-03-27,4836.009999999977,1509,8680,1291,154
2019-03-28,8671.509999999982,1633,7920,1291,154
2019-03-29,3993.719999999971,1162,6706,1291,154
1970-01-01,0.0,0,0,0,0
2019-03-31,1788.1600000000062,731,2723,1291,154
2019-04-01,6172.0499999999765,1608,7418,1291,154
2019-04-02,3566.9099999999794,1077,5684,1291,154
2019-04-03,3592.3999999999915,1056,5315,1291,154
2019-04-04,4232.259999999972,1382,5836,1291,154
2019-04-05,8560.59999999999,1300,7481,1291,154
1970-01-01,0.0,0,0,0,0
2019-04-07,3017.479999999987,914,3806,1291,154
2019-04-08,3059.629999999995,1102,7459,1291,154
2019-04-09,3524.2599999999898,1099,7897,1291,154
2019-04-10,2762.4099999999958,985,6902,1291,154
2019-04-11,4738.169999999965,1445,9698,1291,154
2019-04-12,8310.720999999987,1406,6339,1291,154
1970-01-01,0.0,0,0,0,0
2019-04-14,2514.740000000002,912,5080,1291,154
2019-04-15,11835.27999999993,3178,10373,1291,154
2019-04-16,6621.659999999987,1755,8051,1291,154
2019-04-17,3096.9699999999966,990,7407,1291,154
2019-04-18,8782.31,1746,8442,1291,154
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
2019-04-23,8178.899999999989,1821,8919,1291,154
2019-04-24,4042.96999999999,1255,7357,1291,154
2019-04-25,4442.669999999979,1114,7160,1291,154
1970-01-01,0.0,0,0,0,0
1970-01-01,0.0,0,0,0,0
2019-04-28,1218.1400000000017,419,2236,1291,154
1970-01-01,0.0,0,0,0,0
2019-04-30,28102.51000000032,1323,6464,1291,154
2019-05-01,3385.3599999999865,1081,7001,1291,154
2019-05-02,5740.319999999961,1677,8452,1291,154
2019-05-03,6952.629999999966,1979,10093,1291,154
1970-01-01,0.0,0,0,0,0
2019-05-05,4009.0099999999734,1394,6582,1291,154
2019-05-06,8448.499999999973,1673,8622,1291,154
2019-05-07,15023.87000000014,2424,10134,1291,154
2019-05-08,5432.379999999964,1556,9128,1291,154
2019-05-09,5813.479999999974,1554,8739,1291,154
2019-05-10,4433.499999999975,1249,7105,1291,154
1970-01-01,0.0,0,0,0,0
2019-05-12,2108.4200000000033,781,3300,1291,154
2019-05-13,20236.7000000001,1446,8094,1291,154
2019-05-14,8802.659999999996,1705,8907,1291,154
2019-05-15,4857.109999999973,1271,8062,1291,154
2019-05-16,6706.61999999997,1702,9924,1291,154
2019-05-17,3619.8999999999864,1071,7700,1291,154
1970-01-01,0.0,0,0,0,0
2019-05-19,4120.029999999982,1422,8325,1291,154
2019-05-20,5662.039999999973,1423,6912,1291,154
2019-05-21,7171.0599999999595,1718,8306,1291,154
2019-05-22,4045.429999999986,1199,6292,1291,154
2019-05-23,3699.7699999999863,811,4766,1291,154
2019-05-24,4901.589999999986,1077,5987,1291,154
1970-01-01,0.0,0,0,0,0
2019-05-26,1598.000000000007,602,2389,1291,154
1970-01-01,0.0,0,0,0,0
2019-05-28,4440.859999999988,1115,5345,1291,154
2019-05-29,5588.869999999968,1381,4936,1291,154
2019-05-30,6591.09,1401,7016,1291,154
2019-05-31,2894.5399999999977,777,4204,1291,154
1970-01-01,0.0,0,0,0,0
2019-06-02,4123.9799999999905,1345,7218,1291,154
2019-06-03,4130.1899999999805,1088,6139,1291,154
2019-06-04,6505.889999999971,1847,9290,1291,154
2019-06-05,10134.770000000053,2090,10154,1291,154
2019-06-06,6661.899999999952,1596,8993,1291,154
2019-06-07,44136.55999999961,990,4990,1291,154
1970-01-01,0.0,0,0,0,0
2019-06-09,2985.2199999999943,1048,4526,1291,154
2019-06-10,5095.989999999984,1216,5934,1291,154
2019-06-11,6428.1599999999835,1585,7101,1291,154
2019-06-12,6763.239999999982,1445,6133,1291,154
2019-06-13,4830.85999999998,1382,8617,1291,154
2019-06-14,2340.1000000000013,771,4941,1291,154
1970-01-01,0.0,0,0,0,0
2019-06-16,3093.539999999994,1062,5876,1291,154
